periodos_id,periodos_nombre,indicadores_id,indicadores_nombre,islas_alojamiento_id,islas_alojamiento_nombre,estancias_medias_indice_ocupacion_plazas_hoteleras_ofertadas_pernoctaciones_establecimientos_hoteleros
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES704,Fuerteventura,71.0
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES705,Gran Canaria,70.7
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES709,Tenerife,57.7
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES706,La Gomera,56.3
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES707,La Palma,41.7
2002M05,2002 mayo,1,Índice de ocupación por plazas,ES703,El Hierro,37.9
2002M05,2002 mayo,2,Pernoctaciones,ES70,Canarias,3184415
2002M05,2002 mayo,2,Pernoctaciones,ES708,Lanzarote,431601
2002M05,2002 mayo,2,Pernoctaciones,ES704,Fuerteventura,378809
2002M05,2002 mayo,2,Pernoctaciones,ES705,Gran Canaria,907396
2002M05,2002 mayo,2,Pernoctaciones,ES709,Tenerife,1414515
2002M05,2002 mayo,2,Pernoctaciones,ES706,La Gomera,20703
2002M05,2002 mayo,2,Pernoctaciones,ES707,La Palma,28888
2002M05,2002 mayo,2,Pernoctaciones,ES703,El Hierro,2503
2002M04,2002 abril,0,Estancias medias,ES70,Canarias,7.9
2002M04,2002 abril,0,Estancias medias,ES708,Lanzarote,8.6
2002M04,2002 abril,0,Estancias medias,ES704,Fuerteventura,10.1
2002M04,2002 abril,0,Estancias medias,ES705,Gran Canaria,7.5
2002M04,2002 abril,0,Estancias medias,ES709,Tenerife,7.6
2002M04,2002 abril,0,Estancias medias,ES706,La Gomera,6.6
2002M04,2002 abril,0,Estancias medias,ES707,La Palma,6.3
2002M04,2002 abril,0,Estancias medias,ES703,El Hierro,3.2
2002M04,2002 abril,1,Índice de ocupación por plazas,ES70,Canarias,70.8
2002M04,2002 abril,1,Índice de ocupación por plazas,ES708,Lanzarote,78.1
2002M04,2002 abril,1,Índice de ocupación por plazas,ES704,Fuerteventura,82.9
2002M04,2002 abril,1,Índice de ocupación por plazas,ES705,Gran Canaria,73.3
2002M04,2002 abril,1,Índice de ocupación por plazas,ES709,Tenerife,65.2
2002M04,2002 abril,1,Índice de ocupación por plazas,ES706,La Gomera,72.4
2002M04,2002 abril,1,Índice de ocupación por plazas,ES707,La Palma,62.2
2002M04,2002 abril,1,Índice de ocupación por plazas,ES703,El Hierro,30.7
2002M04,2002 abril,2,Pernoctaciones,ES70,Canarias,3423796
2002M04,2002 abril,2,Pernoctaciones,ES708,Lanzarote,468023
2002M04,2002 abril,2,Pernoctaciones,ES704,Fuerteventura,428077
2002M04,2002 abril,2,Pernoctaciones,ES705,Gran Canaria,910709
2002M04,2002 abril,2,Pernoctaciones,ES709,Tenerife,1547520
2002M04,2002 abril,2,Pernoctaciones,ES706,La Gomera,25768
2002M04,2002 abril,2,Pernoctaciones,ES707,La Palma,41735
2002M04,2002 abril,2,Pernoctaciones,ES703,El Hierro,1964
2002M03,2002 marzo,0,Estancias medias,ES70,Canarias,7.7
2002M03,2002 marzo,0,Estancias medias,ES708,Lanzarote,8.2
2002M03,2002 marzo,0,Estancias medias,ES704,Fuerteventura,9.7
2002M03,2002 marzo,0,Estancias medias,ES705,Gran Canaria,7.1
2002M03,2002 marzo,0,Estancias medias,ES709,Tenerife,7.6
2002M03,2002 marzo,0,Estancias medias,ES706,La Gomera,5.9
2002M03,2002 marzo,0,Estancias medias,ES707,La Palma,6.3
2002M03,2002 marzo,0,Estancias medias,ES703,El Hierro,3.3
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES70,Canarias,79.8
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES708,Lanzarote,84.2
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES704,Fuerteventura,90.6
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES705,Gran Canaria,82.0
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES709,Tenerife,75.4
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES706,La Gomera,85.8
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES707,La Palma,69.1
2002M03,2002 marzo,1,Índice de ocupación por plazas,ES703,El Hierro,46.3
2002M03,2002 marzo,2,Pernoctaciones,ES70,Canarias,4004671
2002M03,2002 marzo,2,Pernoctaciones,ES708,Lanzarote,521463
2002M03,2002 marzo,2,Pernoctaciones,ES704,Fuerteventura,483262
2002M03,2002 marzo,2,Pernoctaciones,ES705,Gran Canaria,1068367
2002M03,2002 marzo,2,Pernoctaciones,ES709,Tenerife,1849052
2002M03,2002 marzo,2,Pernoctaciones,ES706,La Gomera,31548
2002M03,2002 marzo,2,Pernoctaciones,ES707,La Palma,47925
2002M03,2002 marzo,2,Pernoctaciones,ES703,El Hierro,3054
2002M02,2002 febrero,0,Estancias medias,ES70,Canarias,8.0
2002M02,2002 febrero,0,Estancias medias,ES708,Lanzarote,7.9
2002M02,2002 febrero,0,Estancias medias,ES704,Fuerteventura,9.8
2002M02,2002 febrero,0,Estancias medias,ES705,Gran Canaria,7.4
2002M02,2002 febrero,0,Estancias medias,ES709,Tenerife,8.1
2002M02,2002 febrero,0,Estancias medias,ES706,La Gomera,5.6
2002M02,2002 febrero,0,Estancias medias,ES707,La Palma,6.0
2002M02,2002 febrero,0,Estancias medias,ES703,El Hierro,3.4
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES70,Canarias,79.7
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES708,Lanzarote,78.6
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES704,Fuerteventura,80.8
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES705,Gran Canaria,83.7
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES709,Tenerife,78.2
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES706,La Gomera,74.5
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES707,La Palma,64.1
2002M02,2002 febrero,1,Índice de ocupación por plazas,ES703,El Hierro,46.3
2002M02,2002 febrero,2,Pernoctaciones,ES70,Canarias,3611785
2002M02,2002 febrero,2,Pernoctaciones,ES708,Lanzarote,439843
2002M02,2002 febrero,2,Pernoctaciones,ES704,Fuerteventura,389246
2002M02,2002 febrero,2,Pernoctaciones,ES705,Gran Canaria,984753
2002M02,2002 febrero,2,Pernoctaciones,ES709,Tenerife,1730286
2002M02,2002 febrero,2,Pernoctaciones,ES706,La Gomera,24723
2002M02,2002 febrero,2,Pernoctaciones,ES707,La Palma,40174
2002M02,2002 febrero,2,Pernoctaciones,ES703,El Hierro,2760
2002M01,2002 enero,0,Estancias medias,ES70,Canarias,8.8
2002M01,2002 enero,0,Estancias medias,ES708,Lanzarote,8.6
2002M01,2002 enero,0,Estancias medias,ES704,Fuerteventura,11.1
2002M01,2002 enero,0,Estancias medias,ES705,Gran Canaria,8.2
2002M01,2002 enero,0,Estancias medias,ES709,Tenerife,8.9
2002M01,2002 enero,0,Estancias medias,ES706,La Gomera,6.2
2002M01,2002 enero,0,Estancias medias,ES707,La Palma,6.3
2002M01,2002 enero,0,Estancias medias,ES703,El Hierro,3.1
2002M01,2002 enero,1,Índice de ocupación por plazas,ES70,Canarias,69.8
2002M01,2002 enero,1,Índice de ocupación por plazas,ES708,Lanzarote,69.5
2002M01,2002 enero,1,Índice de ocupación por plazas,ES704,Fuerteventura,64.2
2002M01,2002 enero,1,Índice de ocupación por plazas,ES705,Gran Canaria,74.3
2002M01,2002 enero,1,Índice de ocupación por plazas,ES709,Tenerife,69.7
2002M01,2002 enero,1,Índice de ocupación por plazas,ES706,La Gomera,58.8
2002M01,2002 enero,1,Índice de ocupación por plazas,ES707,La Palma,49.9
2002M01,2002 enero,1,Índice de ocupación por plazas,ES703,El Hierro,27.2
2002M01,2002 enero,2,Pernoctaciones,ES70,Canarias,3524583
2002M01,2002 enero,2,Pernoctaciones,ES708,Lanzarote,437191
2002M01,2002 enero,2,Pernoctaciones,ES704,Fuerteventura,353428
2002M01,2002 enero,2,Pernoctaciones,ES705,Gran Canaria,968612
2002M01,2002 enero,2,Pernoctaciones,ES709,Tenerife,1707360
2002M01,2002 enero,2,Pernoctaciones,ES706,La Gomera,21599
2002M01,2002 enero,2,Pernoctaciones,ES707,La Palma,34595
2002M01,2002 enero,2,Pernoctaciones,ES703,El Hierro,1798
2001,2001,0,Estancias medias,ES70,Canarias,8.3
2001,2001,0,Estancias medias,ES708,Lanzarote,8.3
2001,2001,0,Estancias medias,ES704,Fuerteventura,10.1
2001,2001,0,Estancias medias,ES705,Gran Canaria,8.2
2001,2001,0,Estancias medias,ES709,Tenerife,8.2
2001,2001,0,Estancias medias,ES706,La Gomera,5.5
2001,2001,0,Estancias medias,ES707,La Palma,6.1
2001,2001,0,Estancias medias,ES703,El Hierro,3.1
2001,2001,1,Índice de ocupación por plazas,ES70,Canarias,78.1
2001,2001,1,Índice de ocupación por plazas,ES708,Lanzarote,81.4
2001,2001,1,Índice de ocupación por plazas,ES704,Fuerteventura,79.5
2001,2001,1,Índice de ocupación por plazas,ES705,Gran Canaria,82.6
2001,2001,1,Índice de ocupación por plazas,ES709,Tenerife,74.8
2001,2001,1,Índice de ocupación por plazas,ES706,La Gomera,76.8
2001,2001,1,Índice de ocupación por plazas,ES707,La Palma,66.0
2001,2001,1,Índice de ocupación por plazas,ES703,El Hierro,43.2
2001,2001,2,Pernoctaciones,ES70,Canarias,45094388
2001,2001,2,Pernoctaciones,ES708,Lanzarote,5986569
2001,2001,2,Pernoctaciones,ES704,Fuerteventura,5150310
2001,2001,2,Pernoctaciones,ES705,Gran Canaria,12524666
2001,2001,2,Pernoctaciones,ES709,Tenerife,20517341
2001,2001,2,Pernoctaciones,ES706,La Gomera,343180
2001,2001,2,Pernoctaciones,ES707,La Palma,538763
2001,2001,2,Pernoctaciones,ES703,El Hierro,33559
2001M12,2001 diciembre,0,Estancias medias,ES70,Canarias,8.2
2001M12,2001 diciembre,0,Estancias medias,ES708,Lanzarote,8.7
2001M12,2001 diciembre,0,Estancias medias,ES704,Fuerteventura,10.3
2001M12,2001 diciembre,0,Estancias medias,ES705,Gran Canaria,7.7
2001M12,2001 diciembre,0,Estancias medias,ES709,Tenerife,8.3
2001M12,2001 diciembre,0,Estancias medias,ES706,La Gomera,2.5
2001M12,2001 diciembre,0,Estancias medias,ES707,La Palma,5.5
2001M12,2001 diciembre,0,Estancias medias,ES703,El Hierro,2.9
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES70,Canarias,68.9
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES708,Lanzarote,74.4
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,67.8
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,71.4
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES709,Tenerife,67.1
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES706,La Gomera,56.6
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES707,La Palma,50.5
2001M12,2001 diciembre,1,Índice de ocupación por plazas,ES703,El Hierro,36.7
2001M12,2001 diciembre,2,Pernoctaciones,ES70,Canarias,3414756
2001M12,2001 diciembre,2,Pernoctaciones,ES708,Lanzarote,468207
2001M12,2001 diciembre,2,Pernoctaciones,ES704,Fuerteventura,372927
2001M12,2001 diciembre,2,Pernoctaciones,ES705,Gran Canaria,931787
2001M12,2001 diciembre,2,Pernoctaciones,ES709,Tenerife,1583630
2001M12,2001 diciembre,2,Pernoctaciones,ES706,La Gomera,20793
2001M12,2001 diciembre,2,Pernoctaciones,ES707,La Palma,34992
2001M12,2001 diciembre,2,Pernoctaciones,ES703,El Hierro,2420
2001M11,2001 noviembre,0,Estancias medias,ES70,Canarias,8.6
2001M11,2001 noviembre,0,Estancias medias,ES708,Lanzarote,9.0
2001M11,2001 noviembre,0,Estancias medias,ES704,Fuerteventura,11.7
2001M11,2001 noviembre,0,Estancias medias,ES705,Gran Canaria,8.6
2001M11,2001 noviembre,0,Estancias medias,ES709,Tenerife,8.0
2001M11,2001 noviembre,0,Estancias medias,ES706,La Gomera,5.3
2001M11,2001 noviembre,0,Estancias medias,ES707,La Palma,6.0
2001M11,2001 noviembre,0,Estancias medias,ES703,El Hierro,2.4
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES70,Canarias,81.7
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES708,Lanzarote,84.6
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,92.9
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,87.3
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES709,Tenerife,75.9
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES706,La Gomera,69.5
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES707,La Palma,68.8
2001M11,2001 noviembre,1,Índice de ocupación por plazas,ES703,El Hierro,35.3
2001M11,2001 noviembre,2,Pernoctaciones,ES70,Canarias,3908420
2001M11,2001 noviembre,2,Pernoctaciones,ES708,Lanzarote,515219
2001M11,2001 noviembre,2,Pernoctaciones,ES704,Fuerteventura,494978
2001M11,2001 noviembre,2,Pernoctaciones,ES705,Gran Canaria,1091790
2001M11,2001 noviembre,2,Pernoctaciones,ES709,Tenerife,1733271
2001M11,2001 noviembre,2,Pernoctaciones,ES706,La Gomera,24719
2001M11,2001 noviembre,2,Pernoctaciones,ES707,La Palma,46189
2001M11,2001 noviembre,2,Pernoctaciones,ES703,El Hierro,2254
2001M10,2001 octubre,0,Estancias medias,ES70,Canarias,7.9
2001M10,2001 octubre,0,Estancias medias,ES708,Lanzarote,8.0
2001M10,2001 octubre,0,Estancias medias,ES704,Fuerteventura,8.6
2001M10,2001 octubre,0,Estancias medias,ES705,Gran Canaria,7.8
2001M10,2001 octubre,0,Estancias medias,ES709,Tenerife,7.8
2001M10,2001 octubre,0,Estancias medias,ES706,La Gomera,7.6
2001M10,2001 octubre,0,Estancias medias,ES707,La Palma,5.9
2001M10,2001 octubre,0,Estancias medias,ES703,El Hierro,2.0
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES70,Canarias,80.0
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES708,Lanzarote,86.7
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES704,Fuerteventura,80.7
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES705,Gran Canaria,84.6
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES709,Tenerife,75.8
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES706,La Gomera,98.5
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES707,La Palma,68.8
2001M10,2001 octubre,1,Índice de ocupación por plazas,ES703,El Hierro,31.5
2001M10,2001 octubre,2,Pernoctaciones,ES70,Canarias,3948412
2001M10,2001 octubre,2,Pernoctaciones,ES708,Lanzarote,537095
2001M10,2001 octubre,2,Pernoctaciones,ES704,Fuerteventura,444309
2001M10,2001 octubre,2,Pernoctaciones,ES705,Gran Canaria,1093190
2001M10,2001 octubre,2,Pernoctaciones,ES709,Tenerife,1787827
2001M10,2001 octubre,2,Pernoctaciones,ES706,La Gomera,36214
2001M10,2001 octubre,2,Pernoctaciones,ES707,La Palma,47698
2001M10,2001 octubre,2,Pernoctaciones,ES703,El Hierro,2079
2001M09,2001 septiembre,0,Estancias medias,ES70,Canarias,8.4
2001M09,2001 septiembre,0,Estancias medias,ES708,Lanzarote,7.5
2001M09,2001 septiembre,0,Estancias medias,ES704,Fuerteventura,10.3
2001M09,2001 septiembre,0,Estancias medias,ES705,Gran Canaria,8.7
2001M09,2001 septiembre,0,Estancias medias,ES709,Tenerife,8.4
2001M09,2001 septiembre,0,Estancias medias,ES706,La Gomera,4.5
2001M09,2001 septiembre,0,Estancias medias,ES707,La Palma,5.7
2001M09,2001 septiembre,0,Estancias medias,ES703,El Hierro,3.7
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES70,Canarias,79.9
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES708,Lanzarote,78.2
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,83.7
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,87.8
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES709,Tenerife,75.8
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES706,La Gomera,64.6
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES707,La Palma,70.9
2001M09,2001 septiembre,1,Índice de ocupación por plazas,ES703,El Hierro,73.4
2001M09,2001 septiembre,2,Pernoctaciones,ES70,Canarias,3817554
2001M09,2001 septiembre,2,Pernoctaciones,ES708,Lanzarote,468649
2001M09,2001 septiembre,2,Pernoctaciones,ES704,Fuerteventura,446176
2001M09,2001 septiembre,2,Pernoctaciones,ES705,Gran Canaria,1097146
2001M09,2001 septiembre,2,Pernoctaciones,ES709,Tenerife,1730352
2001M09,2001 septiembre,2,Pernoctaciones,ES706,La Gomera,22969
2001M09,2001 septiembre,2,Pernoctaciones,ES707,La Palma,47575
2001M09,2001 septiembre,2,Pernoctaciones,ES703,El Hierro,4687
2001M08,2001 agosto,0,Estancias medias,ES70,Canarias,9.1
2001M08,2001 agosto,0,Estancias medias,ES708,Lanzarote,8.6
2001M08,2001 agosto,0,Estancias medias,ES704,Fuerteventura,11.1
2001M08,2001 agosto,0,Estancias medias,ES705,Gran Canaria,9.9
2001M08,2001 agosto,0,Estancias medias,ES709,Tenerife,8.6
2001M08,2001 agosto,0,Estancias medias,ES706,La Gomera,5.9
2001M08,2001 agosto,0,Estancias medias,ES707,La Palma,6.1
2001M08,2001 agosto,0,Estancias medias,ES703,El Hierro,3.2
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES70,Canarias,90.5
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES708,Lanzarote,90.4
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES704,Fuerteventura,96.1
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES705,Gran Canaria,95.4
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES709,Tenerife,86.8
2001M08,2001 agosto,1,Índice de ocupación por plazas,ES706,La Gomera,96.4
